"Transect","Baseline.Offshore","Transect.Spacing","Transect.Distance","Transect.Flag","Transect.StartX","Transect.StartY","Transect.EndX","Transect.EndY","Transect.Inner.Xcoord","Transect.Inner.Ycoord","Transect.Outer.Xcoord","Transect.Outer.Ycoord","Min.Date.Xcoord","Min.Date.Ycoord","Max.Date.Xcoord","Max.Date.Ycoord","Number.Dates","Min.Date","Max.Date","Elapsed.Years","Transect.Means","Range.Distance","Stdev.Change","Min.Date.Position","Max.Date.Position","Min.Date.Dist","Max.Date.Dist","Min.Date.Acc","Max.Date.Acc","Net.Change","EPR","EPR.Error","Mean.EPR.Eras","StDev.EPR.Eras","Mean.EPR.Eras.L","Mean.EPR.Eras.U","LRR.slope","LRR.Rsquared","LRR.intercept","LRR.SECoef","LRR.SEResi","LRR.Pval","LRR.CI.L","LRR.CI.U","WLR.slope","WLR.Rsquared","WLR.intercept","WLR.SECoef","WLR.SEResi","WLR.Pval","WLR.CI.L","WLR.CI.U","RLR.slope","LMS.slope","JK.avg","JK.min","JK.max","Min.Date.Class1","Max.Date.Class1","Att.Change","Baseline.Location","Shoreline.Location","Transect.Azimuth","Time.Stamp"
"279","1","50","146.685398042199","FLAG","459063.739212217","3440789.4642507","459210.351404297","3440784.83055539","459205.34118106","3440784.98890408","459071.458126055","3440789.22029353","459091.919664998","3440788.57360422","459205.34118106","3440784.98890408","7","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-59.6710725333215","133.949905092576","47.6987478420518","1","7","-17.316189194476","-141.672673115847","7.21","1","-124.356483921371","-0.835194280528843","0.0589277142874935","-0.573966972462186","1.3569663422041","-1.93093331466629","0.782999369741915","-0.785092744657008","0.790918006557363","7.73704949938393","0.18052133902008","23.8921876717103","0.00736592926270178","-1.24913761968677","-0.321047869627244","-1.004126570613","0.858068159427714","26.8088204884687","0.182634357479271","6.0574907760585","0.0027193881766142","-1.47360313251232","-0.534650008713675","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","91.8102371674098","2012-04-04 09:35:51"
"280","1","50","113.739095795759","FLAG","459102.328806687","3440821.25604907","459212.311164799","3440792.26531234","459207.476311955","3440793.5397526","459108.276851834","3440819.68817752","459193.069371672","3440797.33734178","459207.476311955","3440793.5397526","7","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","29.1046721255505","102.587879468124","36.6866448209003","1","7","-93.8400484459678","-108.739095794026","7.21","1","-14.8990473480582","-0.100063935052189","0.0589277142874935","1.88140041162088","3.06839697199618","-1.18699656037529","4.94979738361706","-0.208702335261192","0.0944804860737832","40.5999961238716","0.288948306776938","38.2426100449521","0.502478430178993","-0.95146760409986","0.534062933577475","-0.540091628004206","0.590382541626974","67.5551297112185","0.201189318352755","6.67290895855473","0.0435849110106673","-1.05726523528585","-0.0229180207225613","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","104.766951899641","2012-04-04 09:35:51"
"281","1","50","94.3370807275278","FLAG","459140.541537113","3440853.49444724","459212.312415902","3440792.27005866","459208.090882229","3440795.8712521","459144.385187425","3440850.21560847","459198.123818761","3440804.37368898","459208.090882229","3440795.8712521","7","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","27.5865347875412","83.7360413436028","33.5049137605389","1","7","-75.687304433041","-88.7882123061228","7.21","1","-13.1009078730818","-0.0879873970403635","0.0589277142874935","1.8178649345006","2.64268092573144","-0.824815991230847","4.46054586023204","-0.122494083606268","0.0390226455559899","32.8329270111045","0.271849371355405","35.9795480917484","0.671147904145806","-0.821305139641623","0.576316972429087","-0.500774737967893","0.539816730145617","63.797254660607","0.206775772953117","6.85819664308255","0.059982218139281","-1.03230878397083","0.0307593080350482","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","130.465947714765","2012-04-04 09:35:51"
"282","1","50","104.548161077627","FLAG","459172.911226616","3440889.1094322","459212.312415902","3440792.27005866","459210.391153247","3440796.99209561","459175.879256782","3440881.81467315","459204.824827415","3440810.67288841","459209.1745286","3440799.98228882","7","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","35.8577242664056","91.5747817794604","40.7243200378673","1","7","-84.6803951182579","-96.2220076542548","7.21","1","-11.5416125359969","-0.077514967247221","0.0589277142874935","2.13506641423955","2.89572255409556","-0.760656139856017","5.03078896833511","-0.0457844634867211","0.00369004844013051","34.1691277183575","0.336445193042251","44.5288725257911","0.897064942970266","-0.910644365408285","0.819075438434843","-0.571920164597316","0.456744172281379","76.9043048520518","0.278943404026977","9.25180300277046","0.0956052354751552","-1.28896701215962","0.145126682964991","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","157.859989241276","2012-04-04 09:35:51"
"283","1","50","104.305165031748","FLAG","459213.549168313","3440916.10358435","459298.924809957","3440856.18224203","459294.832220601","3440859.05464735","459218.020451007","3440912.96539112","459239.793645178","3440897.68376048","459256.574877615","3440885.90576439","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-23.3912093043294","93.8425076471295","38.3802379104697","1","6","-32.0634133792034","-52.5653877727351","7.21","1","-20.5019743935317","-0.137693920035993","0.0589277142874935","0.775649227295089","1.14493361097849","-0.369284383683404","1.92058283827358","0.0869047811132768","0.0132135438180331","-26.9232562670129","0.375504901114943","42.6259684391926","0.828334180035889","-0.955663963565087","1.12947352579164","-0.0337026646698431","0.0043109661741729","-14.7995786210937","0.25609953979429","7.20662485862601","0.901654602156134","-0.744748978375106","0.67734364903542","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","125.063298979506","2012-04-04 09:35:51"
"284","1","50","71.9752696251072","FLAG","459256.111017439","3440942.34026047","459328.025940744","3440939.39352609","459321.706201429","3440939.6524792","459267.763361988","3440941.86280234","459283.487248708","3440941.21851163","459320.548606074","3440939.69991199","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-18.8469396166096","53.9881047582618","24.0655505727212","1","6","-27.3992036198005","-64.4916604627882","7.21","1","-37.0924568429877","-0.249117752682798","0.0589277142874935","0.382521471121565","0.646737473867204","-0.264216002745639","1.02925894498877","-0.0761995079391678","0.0258380672355049","-9.19052950108985","0.233941751198969","26.5562278244785","0.760963276644474","-0.725725937956944","0.573326922078609","-0.305963113720303","0.429359504863015","9.55830657747877","0.176363955046486","4.96287054488468","0.157787098834786","-0.795627953442442","0.183701726001836","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","92.3463982265409","2012-04-04 09:35:51"
"285","1","50","51.3851579855567","FLAG","459289.222854298","3440973.07964999","459328.025940744","3440939.39352609","459324.198158979","3440942.71653832","459293.045182974","3440969.76137175","459300.304082913","3440963.45970286","459324.198158979","3440942.71653832","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-19.0121451688854","41.2544655679062","17.4614683448123","1","6","-14.6743657576519","-46.3162011380213","7.21","1","-31.6418353803694","-0.212510671754191","0.0589277142874935","0.340232421635035","0.456896203058059","-0.116663781423024","0.797128624693094","-0.0905882980447072","0.0693633360943487","-8.09792230841659","0.165907950102013","18.8332749422486","0.614080281538884","-0.551222614018842","0.370046017929428","-0.20837255251529","0.501325192473666","-0.10919900901485","0.103910507481751","2.92403511108195","0.1154151296377","-0.496874372391617","0.0801292673610369","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","130.962228732902","2012-04-04 09:35:51"
"286","1","50","64.3055709795181","FLAG","459327.294900941","3441003.79659108","459328.150781288","3440939.49671606","459328.081427121","3440944.70709885","459327.372054799","3440998.00023948","459327.481087656","3440989.80890863","459328.065374606","3440945.91307903","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-23.7997243362848","53.297861559636","25.2992703550028","1","6","-13.9889215392272","-57.8886396186786","7.21","1","-43.8997180794514","-0.294836202348478","0.0589277142874935","0.251222474348672","0.781112131978671","-0.529889657629999","1.03233460632734","-0.122217084963826","0.0601443927045784","-9.38322915028011","0.241565507015358","27.4216492180546","0.639509705506697","-0.792910454501241","0.548476284573588","-0.356804126242963","0.464129994492069","10.3840563876026","0.191694555826688","5.39427268160472","0.136192821123709","-0.889033537461036","0.175425284975109","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","179.237394539329","2012-04-04 09:35:51"
"287","1","50","59.5834910532598","FLAG","459369.734508543","3441027.73843376","459397.790013354","3440975.17341634","459395.435617153","3440979.58463183","459372.156871109","3441023.19987595","459372.156871109","3441023.19987595","459392.977617316","3440984.18995991","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-26.5275175241762","49.4387453007465","22.1728020021067","1","6","-5.144545402632","-49.3630598685537","7.21","1","-44.2185144659217","-0.296977280241944","0.0589277142874935","-0.226563757865273","1.12248714075983","-1.3490508986251","0.895923382894556","-0.173262463627129","0.157367522323917","-7.2918792445115","0.200463834444339","22.7559348888719","0.43616988102284","-0.729839295539294","0.383314368285037","-0.332883975882719","0.473752093584422","6.24311314461293","0.175421376170264","4.93634643489976","0.130596184055125","-0.819931797097711","0.154163845332272","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","151.909840300643","2012-04-04 09:35:52"
"288","1","50","79.7787528227581","FLAG","459399.01550387","3441066.66289432","459435.405408687","3440995.66694916","459433.123569822","3441000.11876918","459401.968390838","3441060.90187345","459408.360390292","3441048.43121586","459430.387902844","3441005.45599839","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-24.5771228411322","68.3024958652143","28.1792982931973","1","6","-20.4870935417855","-68.7787142007744","7.21","1","-48.2916206589889","-0.324332789895846","0.0589277142874935","-0.0823165906914828","1.3763002511454","-1.45861684183688","1.29398366045391","-0.136030332364318","0.0600562850009596","-8.84999312996375","0.269077544447282","30.5447169484331","0.639763053932427","-0.883109363563616","0.611048698834979","-0.369984285368978","0.426661702497671","8.00569024465645","0.214445495375471","6.03448268214224","0.159556120636325","-0.965380431335922","0.225411860597965","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","152.861995184638","2012-04-04 09:35:52"
"289","1","50","85.4496204613026","FLAG","459431.278346276","3441100.91829115","459481.662088525","3441031.9029584","459478.659764709","3441036.01552265","459434.61716622","3441096.34479662","459434.61716622","3441096.34479662","459478.659764709","3441036.01552265","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-48.0998797982033","74.6951924793714","36.6703665728227","1","6","-5.6625586791156","-80.357751158487","7.21","1","-74.6951924793714","-0.501662603947676","0.0589277142874935","0.372134692163872","1.0607863064554","-0.688651614291528","1.43292099861927","-0.275808433007778","0.145791388815561","-16.5009042158149","0.333805571571578","37.8924102358954","0.455093920980991","-1.20260127828544","0.65098441226988","-0.550270616501614","0.536987946467009","8.60852290134111","0.255481941021118","7.18924566819494","0.0975590163428631","-1.25960220111613","0.159060968112902","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","143.869175205407","2012-04-04 09:35:52"
"290","1","50","106.319814576955","FLAG","459458.244602072","3441142.77711666","459531.108270261","3441065.351095","459527.68164332","3441068.99227995","459461.723643716","3441139.08023507","459461.723643716","3441139.08023507","459516.079520027","3441081.32086938","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-61.1626455323343","96.2433330917283","39.4954499106547","1","6","-5.0764814843998","-84.3904500809523","7.21","1","-79.3139685965525","-0.532682903609348","0.0589277142874935","-0.13605448474131","1.65785193922653","-1.79390642396784","1.52179745448522","-0.356750476348993","0.210272407235201","-20.4657898651321","0.345686228886266","39.2410598067242","0.360378658912769","-1.31652931447455","0.603028361776565","-0.506494910617433","0.443238064501833","-2.93650917693593","0.283831984186997","7.98701409052967","0.148903467332884","-1.294538833812","0.281549012577132","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","136.738797545817","2012-04-04 09:35:52"
"291","1","50","105.799597106054","FLAG","459498.807606486","3441171.73240015","459543.966864915","3441076.05483682","459541.828574284","3441080.5851689","459501.120597572","3441166.83193547","459501.120597572","3441166.83193547","459532.50710293","3441100.33429005","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-52.825160527549","95.3710863496454","39.8684593345504","1","6","-5.4189004333712","-78.9515432837404","7.21","1","-73.5326428503692","-0.493854769805409","0.0589277142874935","-0.251384855946077","1.90747753550539","-2.15886239145147","1.65609267955931","-0.291662809257171","0.137927383210235","-19.083048293629","0.364584109269659","41.3862793508588","0.468533492095442","-1.30391057487181","0.720584956357471","-0.48420700847172","0.384778574245624","-0.24821735764725","0.306133855356373","8.61458733526178","0.18888224034047","-1.33417085271125","0.365756835767812","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","154.732959573377","2012-04-04 09:35:52"
"292","1","50","86.5293380855933","FLAG","459533.057131486","3441208.06881804","459608.446126289","3441165.59734747","459604.080381778","3441168.05685221","459537.559431444","3441205.53238284","459538.761313835","3441204.85528517","459604.080381778","3441168.05685221","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-45.8552564938645","76.3508495679522","36.0073462886025","1","6","-6.5470978125933","-81.5184610507018","7.21","1","-74.9713632381085","-0.503517402594865","0.0589277142874935","-0.0945658626152149","1.47872969223088","-1.57329555484609","1.38416382961566","-0.310429377162593","0.19155376407594","-11.670205207503","0.318869546669546","36.1969263042858","0.385415696999552","-1.19575316920989","0.574894414884707","-0.601593771376067","0.527191501695834","16.16973388254","0.284860198142306","8.01594796622608","0.102272168721085","-1.39249247417395","0.189304931421811","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","119.395359097739","2012-04-04 09:35:52"
"293","1","50","91.0133102248924","FLAG","459549.488656343","3441252.18076089","459633.346994973","3441216.80843159","459628.71804089","3441218.76097311","459555.222813692","3441249.76203301","459555.222813692","3441249.76203301","459628.71804089","3441218.76097311","6","01/01/1855 12:00:01 AM","11/25/2003 12:00:01 AM","148.895277207392","-47.1770115531268","79.7659961101776","34.9994410960608","1","6","-6.2234078355763","-85.9894039457539","7.21","1","-79.7659961101776","-0.535718779038732","0.0589277142874935","0.0438584539066633","1.10443607042961","-1.06057761652294","1.14829452433627","-0.3224537584405","0.218755994367032","-11.7435522942255","0.304684818699862","34.586726903535","0.349587202479423","-1.16839443194781","0.523486915066809","-0.609591741142175","0.603673974669492","12.4476551230291","0.246964282906246","6.94955930734783","0.0690697656829598","-1.29527451557591","0.076091033291556","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh","Natural.Apparent.Marsh Or Swamp","CHANGE","NA","Jekyll","112.870528801245","2012-04-04 09:35:52"
